"search-number","evaluation","evals-requested-so-far","speed-limit*","num-cars*","power?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","1","500","0.6","100","true","""-1936889353""","10","100","41.600798403193615","12.321214199959254","49"
"1","2","500","0.6","100","true","""-792650360""","8","100","41.02395209580838","13.3425419298461","46"
"1","3","500","0.6","100","true","""76558632""","6","100","41.37924151696607","12.88052360052003","47"
"1","4","500","0.6","100","true","""1739346675""","9","100","40.880239520958085","13.193999724970277","49"
"1","5","500","0.6","100","true","""-1555172006""","5","100","41.33932135728543","15.170122963856432","58"
"1","6","500","0.6","100","true","""856071884""","12","100","41.84231536926148","12.150929422408122","48"
"1","7","500","0.6","100","true","""-1218239935""","4","100","40.81037924151697","13.709047087813495","46"
"1","8","500","0.6","100","true","""1869183804""","11","100","41.54091816367266","12.604634955257126","46"
"1","9","500","0.6","100","true","""-663789079""","10","100","42.20758483033932","13.880519527571389","58"
"1","10","500","0.6","100","true","""-1747773603""","11","100","41.796407185628745","14.782370143717385","40"
"1","11","500","0.30000000000000004","100","false","""-1219630986""","2","100","8.778443113772456","4.87614749277112","7"
"1","12","500","0.30000000000000004","100","false","""662984736""","2","100","10.55688622754491","4.987510148864877","12"
"1","13","500","0.30000000000000004","100","false","""378661727""","3","100","11.616766467065869","5.11163753833869","8"
"1","14","500","0.30000000000000004","100","false","""-1063774817""","2","100","9.7125748502994","5.042342863876496","7"
"1","15","500","0.30000000000000004","100","false","""-562882831""","1","100","10.924151696606787","5.089423889689488","4"
"1","16","500","0.30000000000000004","100","false","""-1399904575""","3","100","10.317365269461078","4.953895219351267","9"
"1","17","500","0.30000000000000004","100","false","""-107569206""","4","100","11.04191616766467","5.01918713747137","9"
"1","18","500","0.30000000000000004","100","false","""204075669""","3","100","11.596806387225548","4.845318336336555","8"
"1","19","500","0.30000000000000004","100","false","""1676973965""","3","100","10.373253493013973","5.281893902154114","7"
"1","20","500","0.30000000000000004","100","false","""-145170209""","3","100","11.489021956087825","5.103957213919119","12"
"1","21","500","0.8","100","false","""-972900359""","6","100","23.46706586826347","6.434703813980329","21"
"1","22","500","0.8","100","false","""-1286979521""","6","100","22.666666666666668","6.7476415632920705","19"
"1","23","500","0.8","100","false","""178720685""","6","100","20.936127744510976","6.0653039639946105","23"
"1","24","500","0.8","100","false","""682350488""","3","100","19.20758483033932","5.6310587241911225","19"
"1","25","500","0.8","100","false","""663619042""","6","100","18.7624750499002","5.263598489804883","18"
"1","26","500","0.8","100","false","""-1703429182""","6","100","24.54690618762475","8.352023432030224","20"
"1","27","500","0.8","100","false","""-1611213985""","4","100","23.75249500998004","6.988463261867734","25"
"1","28","500","0.8","100","false","""-1875949424""","6","100","23.487025948103792","6.777191995017198","35"
"1","29","500","0.8","100","false","""94081009""","2","100","21.00998003992016","6.297451881483557","22"
"1","30","500","0.8","100","false","""117457784""","4","100","19.840319361277444","5.989194528298813","17"
"1","31","500","0.9","100","false","""-829703689""","4","100","24.423153692614772","7.661369514279502","27"
"1","32","500","0.9","100","false","""1882756502""","3","100","22.890219560878243","6.63249004158292","22"
"1","33","500","0.9","100","false","""-1838900394""","7","100","23.37125748502994","6.3766677987463645","26"
"1","34","500","0.9","100","false","""-1497895190""","9","100","28.239520958083833","8.043041400493955","28"
"1","35","500","0.9","100","false","""-754224019""","6","100","25.12574850299401","6.365387316465743","24"
"1","36","500","0.9","100","false","""-1501733081""","3","100","22.65868263473054","6.19493901996443","22"
"1","37","500","0.9","100","false","""-663756405""","6","100","22.327345309381236","5.66927074133198","24"
"1","38","500","0.9","100","false","""-307802401""","6","100","29.12375249500998","7.470786751783163","30"
"1","39","500","0.9","100","false","""1605119764""","3","100","23.063872255489024","6.483510790894749","18"
"1","40","500","0.9","100","false","""-1028924841""","4","100","27.347305389221557","6.845081279616108","35"
"1","41","500","0.1","100","true","""1756164796""","14","100","23.339321357285428","6.040913071591335","14"
"1","42","500","0.1","100","true","""-605752051""","16","100","23.21556886227545","5.2445626248285615","20"
"1","43","500","0.1","100","true","""-2115249828""","6","100","23.15369261477046","5.427552978767261","25"
"1","44","500","0.1","100","true","""990149852""","9","100","23.291417165668662","5.2010485661667","17"
"1","45","500","0.1","100","true","""-1859635194""","10","100","22.29940119760479","5.263286011677343","21"
"1","46","500","0.1","100","true","""896034426""","8","100","22.530938123752495","5.515209961385306","24"
"1","47","500","0.1","100","true","""-208591820""","9","100","22.01197604790419","5.18419292536699","25"
"1","48","500","0.1","100","true","""-1678922454""","11","100","23.171656686626747","5.038896213447949","21"
"1","49","500","0.1","100","true","""458277977""","5","100","22.778443113772454","6.235768947873048","21"
"1","50","500","0.1","100","true","""-1337758045""","13","100","23.209580838323355","5.736374118199757","20"
"1","51","500","0.8","100","true","""1505440080""","12","100","47.00998003992016","8.402255661404292","55"
"1","52","500","0.8","100","true","""-225235664""","11","100","46.734530938123754","8.027414604313167","46"
"1","53","500","0.8","100","true","""-1834571110""","11","100","46.63273453093812","7.793128146475286","47"
"1","54","500","0.8","100","true","""-1456415751""","16","100","46.85429141716567","8.10239017493644","54"
"1","55","500","0.8","100","true","""-934250333""","12","100","46.734530938123754","7.332624716262312","49"
"1","56","500","0.8","100","true","""-1421278510""","14","100","47.075848303393215","7.839020061776985","54"
"1","57","500","0.8","100","true","""1992027239""","15","100","46.75848303393214","7.352792183532148","47"
"1","58","500","0.8","100","true","""-955806057""","6","100","46.684630738522955","7.616846021377404","49"
"1","59","500","0.8","100","true","""1009080664""","14","100","46.79441117764471","7.2257628457205145","51"
"1","60","500","0.8","100","true","""1061276388""","10","100","46.65469061876247","7.567729048670534","48"
"1","61","500","0.4","100","true","""-1778734170""","7","100","44.343313373253494","7.069787846859391","53"
"1","62","500","0.4","100","true","""-1955585305""","20","100","44.6686626746507","5.698946920965668","51"
"1","63","500","0.4","100","true","""-902052376""","13","100","44.13572854291417","6.586162837203744","48"
"1","64","500","0.4","100","true","""2056494767""","13","100","44.35329341317365","7.094852650459814","46"
"1","65","500","0.4","100","true","""184388582""","10","100","44.053892215568865","7.140524477960937","47"
"1","66","500","0.4","100","true","""-1715355127""","11","100","44.516966067864274","6.444704149675638","52"
"1","67","500","0.4","100","true","""1032018954""","24","100","44.54890219560878","5.720148930964565","51"
"1","68","500","0.4","100","true","""-1878251121""","17","100","44.343313373253494","6.333237734334694","52"
"1","69","500","0.4","100","true","""-439217586""","16","100","44.06586826347306","6.341423554266859","49"
"1","70","500","0.4","100","true","""-321523753""","14","100","44.51297405189621","6.265966113643228","52"
"1","71","500","0.9","100","true","""-786657266""","9","100","48.265469061876246","5.124781481150264","51"
"1","72","500","0.9","100","true","""-757344859""","4","100","48.03193612774451","7.675348724580043","44"
"1","73","500","0.9","100","true","""233772793""","10","100","48.18562874251497","4.911158015569514","50"
"1","74","500","0.9","100","true","""-1665843575""","15","100","48.590818363273456","10.22889219460945","60"
"1","75","500","0.9","100","true","""-1414490273""","11","100","47.93812375249501","8.256038013033496","43"
"1","76","500","0.9","100","true","""-1857460792""","16","100","47.90419161676647","9.588472370258437","41"
"1","77","500","0.9","100","true","""1799196168""","21","100","49.22355289421158","7.094640523077723","61"
"1","78","500","0.9","100","true","""793461946""","11","100","47.908183632734534","5.870225966196828","47"
"1","79","500","0.9","100","true","""43866526""","16","100","48.243512974051896","4.817528706124236","49"
"1","80","500","0.9","100","true","""-511657056""","9","100","48.35928143712575","8.04926448084762","57"
"1","81","500","0.5","100","true","""-1162571864""","17","100","41.203592814371255","10.952007444567775","54"
"1","82","500","0.5","100","true","""-1891318375""","14","100","41.3313373253493","11.229514504553794","45"
"1","83","500","0.5","100","true","""-2112581148""","9","100","41.12774451097805","10.917859162976727","47"
"1","84","500","0.5","100","true","""-591774584""","13","100","41.72255489021956","10.235861969540299","48"
"1","85","500","0.5","100","true","""-1788681456""","13","100","40.88223552894212","10.8491522153768","49"
"1","86","500","0.5","100","true","""1457081520""","13","100","41.47904191616767","10.290872649111908","48"
"1","87","500","0.5","100","true","""-1334356902""","12","100","40.96806387225549","10.710321099010626","49"
"1","88","500","0.5","100","true","""-650446571""","11","100","41.678642714570856","11.412735121525062","55"
"1","89","500","0.5","100","true","""2029227799""","18","100","41.58682634730539","10.111327613512724","50"
"1","90","500","0.5","100","true","""-263174472""","13","100","41.13972055888224","10.623014596702614","49"
"1","91","500","0.6","100","false","""-762650708""","5","100","14.744510978043913","5.455877089009544","13"
"1","92","500","0.6","100","false","""-1150720597""","6","100","16.786427145708583","5.465555361459775","17"
"1","93","500","0.6","100","false","""-1823664258""","1","100","16.764471057884233","5.300227841297071","21"
"1","94","500","0.6","100","false","""-1936355804""","3","100","14.780439121756487","5.212647753952536","14"
"1","95","500","0.6","100","false","""-1830473271""","8","100","17.227544910179642","5.262710305582007","17"
"1","96","500","0.6","100","false","""-1866495965""","7","100","22.53692614770459","6.189437271071974","23"
"1","97","500","0.6","100","false","""1962582092""","6","100","19.407185628742514","5.532618572021126","21"
"1","98","500","0.6","100","false","""1080142517""","6","100","17.21556886227545","5.634663887557854","19"
"1","99","500","0.6","100","false","""1226410339""","4","100","16.191616766467067","5.830884116567424","18"
"1","100","500","0.6","100","false","""76330628""","7","100","16.714570858283434","5.165304179375036","21"
"1","101","500","1","100","true","""576995756""","17","100","46.734530938123754","6.524675105286174","50"
"1","102","500","1","100","true","""47504684""","19","100","46.58483033932136","6.3899365741107115","49"
"1","103","500","1","100","true","""52917354""","10","100","46.35728542914172","7.17593839273776","51"
"1","104","500","1","100","true","""1230153844""","6","100","46.25149700598802","7.522275104946018","48"
"1","105","500","1","100","true","""1167528978""","18","100","46.405189620758485","7.1171267386475385","52"
"1","106","500","1","100","true","""-1845743209""","11","100","46.78043912175649","11.644213009335866","60"
"1","107","500","1","100","true","""996152084""","22","100","46.64670658682635","8.130002099122539","55"
"1","108","500","1","100","true","""-971580887""","10","100","46.76646706586826","6.636215283835608","51"
"1","109","500","1","100","true","""-1455360186""","9","100","46.622754491017965","6.618111603592455","49"
"1","110","500","1","100","true","""575678276""","20","100","46.55888223552894","7.174888566946792","53"
"1","111","500","1","100","false","""987540330""","9","100","24.92814371257485","6.744392214818576","25"
"1","112","500","1","100","false","""-2071629241""","3","100","24.528942115768462","6.868017230514403","23"
"1","113","500","1","100","false","""-1575088149""","6","100","26.003992015968063","6.777609020291462","25"
"1","114","500","1","100","false","""633377132""","6","100","27.179640718562876","8.288043476639027","28"
"1","115","500","1","100","false","""1429775783""","2","100","21.552894211576845","5.9658776895597185","25"
"1","116","500","1","100","false","""1922428690""","11","100","24.914171656686626","6.731613384804197","26"
"1","117","500","1","100","false","""34813409""","4","100","25.015968063872254","7.4632261463108645","17"
"1","118","500","1","100","false","""1214393003""","6","100","27.24950099800399","7.389155888902267","33"
"1","119","500","1","100","false","""-1856257643""","3","100","22.528942115768462","6.031389614230106","25"
"1","120","500","1","100","false","""-1787052133""","5","100","26.934131736526947","7.431934653548185","25"
"1","121","500","0.8","100","false","""1130192436""","5","100","22.552894211576845","6.301086938519931","20"
"1","122","500","0.8","100","false","""678005297""","5","100","22.093812375249502","6.241248403703099","18"
"1","123","500","0.8","100","false","""1598350600""","7","100","24.924151696606785","6.780135362140058","21"
"1","124","500","0.8","100","false","""-1700522142""","5","100","24.994011976047904","6.1713826709949124","27"
"1","125","500","0.8","100","false","""-711926597""","4","100","24.656686626746506","6.742840662480527","26"
"1","126","500","0.8","100","false","""1993150798""","3","100","21.646706586826348","5.7945607367372185","24"
"1","127","500","0.8","100","false","""-958545871""","7","100","20.407185628742514","5.553185415909783","23"
"1","128","500","0.8","100","false","""-1688412743""","6","100","21.832335329341316","5.560200745955971","26"
"1","129","500","0.8","100","false","""681092333""","6","100","22.85429141716567","6.260409455211871","26"
"1","130","500","0.8","100","false","""-538181921""","6","100","24.82435129740519","7.723541016162429","22"
"1","131","500","0.1","100","true","""-844430866""","13","100","23.79241516966068","6.498986255970143","22"
"1","132","500","0.1","100","true","""1893456587""","13","100","23.435129740518963","5.386862113803716","21"
"1","133","500","0.1","100","true","""-369825406""","7","100","23.832335329341316","5.708575333244653","26"
"1","134","500","0.1","100","true","""1217448300""","10","100","24.4251497005988","6.1823042813780065","22"
"1","135","500","0.1","100","true","""762356340""","17","100","24.58882235528942","5.396535445114693","30"
"1","136","500","0.1","100","true","""-736923371""","7","100","23.439121756487026","5.5820055918232265","25"
"1","137","500","0.1","100","true","""-2103903431""","8","100","21.92814371257485","5.552551336755511","21"
"1","138","500","0.1","100","true","""1200911593""","11","100","22.55489021956088","5.0934743582278115","24"
"1","139","500","0.1","100","true","""940970772""","16","100","23.51497005988024","5.063425268442481","22"
"1","140","500","0.1","100","true","""930586125""","13","100","23.778443113772454","5.131161113360009","25"
"1","141","500","0.1","100","false","""474205642""","2","100","8.67065868263473","4.897480716171267","12"
"1","142","500","0.1","100","false","""-594020982""","3","100","9.732534930139721","4.886340078348773","8"
"1","143","500","0.1","100","false","""1129117717""","2","100","7.832335329341317","4.827818589728629","8"
"1","144","500","0.1","100","false","""1762188469""","1","100","7.584830339321357","4.77234632242433","9"
"1","145","500","0.1","100","false","""-1074996759""","3","100","8.808383233532934","5.007115894488393","5"
"1","146","500","0.1","100","false","""-279563769""","0","100","7.92814371257485","4.8812730252778715","12"
"1","147","500","0.1","100","false","""-325829902""","2","100","8.572854291417165","4.871260785128063","6"
"1","148","500","0.1","100","false","""752800291""","2","100","7.738522954091817","4.740199680812196","8"
"1","149","500","0.1","100","false","""-491494933""","3","100","8.389221556886227","4.766361672472422","10"
"1","150","500","0.1","100","false","""-1883981485""","1","100","8.732534930139721","4.839454448724305","10"
"1","151","500","0.7000000000000001","100","true","""2023811548""","11","100","44.13373253493014","10.691495678356642","51"
"1","152","500","0.7000000000000001","100","true","""602417109""","13","100","44.10778443113772","13.111535351797558","41"
"1","153","500","0.7000000000000001","100","true","""64938728""","11","100","43.75249500998004","11.188325109795274","49"
"1","154","500","0.7000000000000001","100","true","""138859646""","9","100","43.39321357285429","12.425742386364485","45"
"1","155","500","0.7000000000000001","100","true","""339234548""","10","100","43.29141716566866","12.050016854246513","49"
"1","156","500","0.7000000000000001","100","true","""-160669342""","14","100","43.884231536926144","10.956394062750915","48"
"1","157","500","0.7000000000000001","100","true","""1843631189""","9","100","43.93213572854292","12.287529663424653","43"
"1","158","500","0.7000000000000001","100","true","""1339451999""","8","100","43.70059880239521","11.466567910264995","47"
"1","159","500","0.7000000000000001","100","true","""-451175828""","10","100","43.41317365269461","11.627680168794821","50"
"1","160","500","0.7000000000000001","100","true","""-926587342""","12","100","43.684630738522955","11.294615677984531","49"
"1","161","500","0.4","100","false","""1839007517""","3","100","11.183632734530939","5.079193988896898","8"
"1","162","500","0.4","100","false","""75584761""","4","100","13.754491017964073","5.023306161326308","10"
"1","163","500","0.4","100","false","""1891184197""","3","100","13.89820359281437","4.900573105920075","14"
"1","164","500","0.4","100","false","""221170786""","4","100","11.191616766467066","4.897265520761384","8"
"1","165","500","0.4","100","false","""1711587801""","1","100","11.245508982035927","5.224328166417078","8"
"1","166","500","0.4","100","false","""-1403387141""","7","100","15.518962075848304","5.429009091957701","13"
"1","167","500","0.4","100","false","""-235321414""","2","100","11.694610778443113","5.037514357121332","15"
"1","168","500","0.4","100","false","""-1911309438""","4","100","13.263473053892216","5.024185816007658","15"
"1","169","500","0.4","100","false","""2023936543""","4","100","15.241516966067865","5.231400662749071","17"
"1","170","500","0.4","100","false","""597836920""","4","100","15.756487025948104","5.617524618044075","9"
"1","171","500","0.30000000000000004","100","false","""854258405""","3","100","13.884231536926148","5.202554262886975","13"
"1","172","500","0.30000000000000004","100","false","""-257971237""","4","100","11.510978043912175","5.004635775110616","11"
"1","173","500","0.30000000000000004","100","false","""-1920680443""","1","100","10.940119760479043","4.920203978050992","14"
"1","174","500","0.30000000000000004","100","false","""1526882286""","2","100","10.031936127744512","5.230581042667451","10"
"1","175","500","0.30000000000000004","100","false","""-1373885876""","3","100","10.349301397205588","5.027101004652511","7"
"1","176","500","0.30000000000000004","100","false","""-1916292228""","2","100","9.684630738522953","4.817918981611596","11"
"1","177","500","0.30000000000000004","100","false","""1595237177""","1","100","11.333333333333334","4.959704292260455","8"
"1","178","500","0.30000000000000004","100","false","""1164150230""","4","100","12.499001996007983","5.053563000695246","18"
"1","179","500","0.30000000000000004","100","false","""598709033""","2","100","8.616766467065869","4.990073979747516","6"
"1","180","500","0.30000000000000004","100","false","""333594066""","2","100","11.165668662674651","4.954442350254571","12"
"1","181","500","0.9","100","false","""1529040611""","6","100","24.572854291417165","7.346099756791121","21"
"1","182","500","0.9","100","false","""2147071068""","5","100","23.191616766467067","8.090686595143724","14"
"1","183","500","0.9","100","false","""1377913106""","5","100","20.167664670658684","5.606766656044228","21"
"1","184","500","0.9","100","false","""2074515668""","9","100","24.429141716566868","6.491646098015211","27"
"1","185","500","0.9","100","false","""19766783""","5","100","25.37924151696607","7.470467737936695","21"
"1","186","500","0.9","100","false","""1500060571""","4","100","23.676646706586826","6.546696383133564","24"
"1","187","500","0.9","100","false","""1105716829""","4","100","22.465069860279442","6.626105752635534","22"
"1","188","500","0.9","100","false","""1566503191""","7","100","29.810379241516966","8.085169884169916","32"
"1","189","500","0.9","100","false","""147511671""","9","100","21.20558882235529","5.816841815160082","11"
"1","190","500","0.9","100","false","""-1361311339""","5","100","26.405189620758485","6.935235613443266","15"
"1","191","500","0.2","100","true","""-630643904""","0","100","22.72055888223553","16.862080431756517","50"
"1","192","500","0.2","100","true","""-1293976767""","0","100","24.303393213572853","15.481852875643591","50"
"1","193","500","0.2","100","true","""323861941""","0","100","23.99001996007984","15.71425786346911","46"
"1","194","500","0.2","100","true","""-413320608""","0","100","23.986027944111775","15.938061500421483","53"
"1","195","500","0.2","100","true","""-1493089620""","0","100","23.93812375249501","15.535448615107796","45"
"1","196","500","0.2","100","true","""439510876""","0","100","23.984031936127746","15.547210184177032","45"
"1","197","500","0.2","100","true","""1843313983""","0","100","24.618762475049902","15.77454808434996","48"
"1","198","500","0.2","100","true","""-919873697""","0","100","23.127744510978044","16.467047358363757","39"
"1","199","500","0.2","100","true","""-2077348402""","1","100","25.109780439121757","15.076668204603319","47"
"1","200","500","0.2","100","true","""-1387156892""","1","100","25.277445109780437","16.35802158757228","55"
"1","201","500","0.2","100","false","""744494819""","1","100","8.966067864271457","4.97843813935508","9"
"1","202","500","0.2","100","false","""1835173952""","1","100","9.840319361277444","5.167441445996688","7"
"1","203","500","0.2","100","false","""-864090089""","2","100","10.083832335329342","4.804680851402337","14"
"1","204","500","0.2","100","false","""1421186098""","2","100","8.694610778443113","4.999255034322967","6"
"1","205","500","0.2","100","false","""483403752""","2","100","8.782435129740518","4.9045459380337535","2"
"1","206","500","0.2","100","false","""1096342183""","1","100","9.44311377245509","5.24282914894527","11"
"1","207","500","0.2","100","false","""979347936""","2","100","8.081836327345309","4.9168373393023534","8"
"1","208","500","0.2","100","false","""1463699854""","2","100","9.0938123752495","4.994915578538502","10"
"1","209","500","0.2","100","false","""-74612843""","2","100","9.419161676646707","4.9177181797870775","10"
"1","210","500","0.2","100","false","""1617836149""","3","100","9.493013972055888","4.791080368539453","9"
"1","211","1000","0.4","100","false","""2056994555""","4","100","12.165668662674651","5.021005775937327","11"
"1","212","1000","0.4","100","false","""505296055""","5","100","13.19560878243513","5.066918262478942","15"
"1","213","1000","0.4","100","false","""-40757711""","4","100","13.201596806387226","5.029639892190067","16"
"1","214","1000","0.4","100","false","""-1078981110""","4","100","11.916167664670658","5.161875442494939","15"
"1","215","1000","0.4","100","false","""1506132617""","3","100","14.914171656686626","5.245056602409072","15"
"1","216","1000","0.4","100","false","""637289784""","6","100","15.690618762475049","5.165858284580332","17"
"1","217","1000","0.4","100","false","""-1322333215""","4","100","13.508982035928144","5.3151123376347025","14"
"1","218","1000","0.4","100","false","""387082874""","4","100","13.293413173652695","4.999573634515854","14"
"1","219","1000","0.4","100","false","""-1539760315""","3","100","13.035928143712574","5.448550870353173","12"
"1","220","1000","0.4","100","false","""-976578147""","4","100","13.536926147704591","5.118313563326779","16"
"1","221","1000","0.30000000000000004","100","true","""-398137962""","8","100","41.98003992015968","10.957536255856203","49"
"1","222","1000","0.30000000000000004","100","true","""433021123""","3","100","41.746506986027946","11.608170087246805","45"
"1","223","1000","0.30000000000000004","100","true","""-813064231""","9","100","41.958083832335326","12.201812960415259","42"
"1","224","1000","0.30000000000000004","100","true","""-193412037""","14","100","42.08782435129741","11.650247699387606","56"
"1","225","1000","0.30000000000000004","100","true","""1245504950""","15","100","41.94011976047904","11.19805372310868","47"
"1","226","1000","0.30000000000000004","100","true","""-1129915065""","16","100","41.9001996007984","10.718303035465999","47"
"1","227","1000","0.30000000000000004","100","true","""-543260594""","15","100","41.89221556886228","10.88927726166607","47"
"1","228","1000","0.30000000000000004","100","true","""1998486618""","7","100","41.70059880239521","12.9711286957118","41"
"1","229","1000","0.30000000000000004","100","true","""1143222904""","11","100","41.796407185628745","12.192393820159682","43"
"1","230","1000","0.30000000000000004","100","true","""834215615""","12","100","41.91217564870259","10.71896783543478","53"
"1","231","1000","0.8","100","true","""2019180100""","8","100","46.51297405189621","7.690665207725877","48"
"1","232","1000","0.8","100","true","""1489239799""","11","100","46.83632734530938","8.68752885949918","55"
"1","233","1000","0.8","100","true","""1412432747""","14","100","46.778443113772454","9.303161525592108","43"
"1","234","1000","0.8","100","true","""400842074""","6","100","46.90419161676647","7.81503694138486","53"
"1","235","1000","0.8","100","true","""760988338""","21","100","47.007984031936125","6.748921108424996","49"
"1","236","1000","0.8","100","true","""-463228495""","11","100","47.02994011976048","7.137303538200329","52"
"1","237","1000","0.8","100","true","""-1740121718""","14","100","47.07784431137725","7.187205864848521","47"
"1","238","1000","0.8","100","true","""-867186168""","19","100","47.0938123752495","9.274976098984126","57"
"1","239","1000","0.8","100","true","""1457246494""","8","100","46.65269461077844","7.595994847585855","51"
"1","240","1000","0.8","100","true","""-552359964""","10","100","46.69261477045908","9.378130162740412","43"
"1","241","1000","0.9","100","true","""941125913""","11","100","48.12175648702595","6.2835615464943775","46"
"1","242","1000","0.9","100","true","""1415953041""","8","100","48.053892215568865","5.524408549370606","48"
"1","243","1000","0.9","100","true","""-457924219""","13","100","48.34131736526946","6.054524709758629","54"
"1","244","1000","0.9","100","true","""-198588335""","12","100","48.15169660678643","4.985272521715199","51"
"1","245","1000","0.9","100","true","""-1372228127""","15","100","48.510978043912175","7.2527497710535025","56"
"1","246","1000","0.9","100","true","""-888254447""","8","100","48.119760479041915","5.232745812908837","50"
"1","247","1000","0.9","100","true","""-1022336322""","19","100","48.26347305389221","4.443697009672519","51"
"1","248","1000","0.9","100","true","""-570540692""","12","100","48.17764471057884","5.104349051692805","51"
"1","249","1000","0.9","100","true","""1358001712""","10","100","48.12175648702595","4.97585627893158","50"
"1","250","1000","0.9","100","true","""-364048587""","14","100","48.321357285429144","5.961419541861822","46"
"1","251","2500","0.6","100","true","""-242481377""","9","100","40.70259481037924","13.550106023699346","50"
"1","252","2500","0.6","100","true","""-1069752546""","8","100","41.622754491017965","14.480172692257701","58"
"1","253","2500","0.6","100","true","""2037583188""","13","100","41.594810379241515","12.386827399054676","49"
"1","254","2500","0.6","100","true","""246020531""","10","100","41.73053892215569","12.42309323433506","52"
"1","255","2500","0.6","100","true","""219672467""","9","100","41.880239520958085","13.190816075683697","55"
"1","256","2500","0.6","100","true","""1049755185""","9","100","40.88223552894212","13.273285342838681","49"
"1","257","2500","0.6","100","true","""-951273045""","11","100","40.93213572854292","13.040988659972848","48"
"1","258","2500","0.6","100","true","""-1532302675""","9","100","40.952095808383234","13.489466282948426","53"
"1","259","2500","0.6","100","true","""1683839510""","11","100","42.053892215568865","13.995966912663041","58"
"1","260","2500","0.6","100","true","""-1376140956""","12","100","41.8063872255489","12.777653897400585","54"
"1","261","55500","0.4","100","true","""1004401675""","11","100","44.34530938123753","6.277780097621428","47"
"1","262","55500","0.4","100","true","""-1076048648""","5","100","44.11776447105788","7.504405625525265","54"
"1","263","55500","0.4","100","true","""1439270417""","11","100","44.209580838323355","6.63370092964344","48"
"1","264","55500","0.4","100","true","""-759254261""","15","100","43.7185628742515","6.458067414524163","49"
"1","265","55500","0.4","100","true","""-854687956""","13","100","44.07385229540918","6.8029798566613255","47"
"1","266","55500","0.4","100","true","""902146677""","7","100","44.02994011976048","7.601125034914712","46"
"1","267","55500","0.4","100","true","""-637218916""","7","100","44.05189620758483","7.382499671331201","53"
"1","268","55500","0.4","100","true","""-1619753691""","17","100","44.041916167664674","6.220951657178993","49"
"1","269","55500","0.4","100","true","""-855934191""","11","100","44.12974051896207","6.342644064783645","49"
"1","270","55500","0.4","100","true","""770636385""","13","100","44.16566866267465","8.043537716825602","44"
"1","271","930000","0.6","100","false","""-267909413""","6","100","20.40119760479042","6.242813353198552","33"
"1","272","930000","0.6","100","false","""-1366925222""","3","100","19.914171656686626","5.824999464590101","21"
"1","273","930000","0.6","100","false","""-1255071655""","5","100","15.431137724550899","5.190544143246836","11"
"1","274","930000","0.6","100","false","""-1321145102""","7","100","17.293413173652695","5.404418241304615","24"
"1","275","930000","0.6","100","false","""-1092662371""","5","100","14.692614770459082","5.238065038666599","17"
"1","276","930000","0.6","100","false","""853940589""","2","100","21.469061876247505","6.394805776422272","21"
"1","277","930000","0.6","100","false","""1370326506""","7","100","18.644710578842314","5.427477956294975","16"
"1","278","930000","0.6","100","false","""-48565137""","6","100","16.632734530938123","5.430363367895856","13"
"1","279","930000","0.6","100","false","""680232650""","2","100","16.85429141716567","5.515498757764902","18"
"1","280","930000","0.6","100","false","""1894336767""","6","100","19.471057884231538","6.87587526636738","18"
"1","281","5669000","0.30000000000000004","100","true","""-1006896131""","14","100","42.057884231536924","10.499268675225498","49"
"1","282","5669000","0.30000000000000004","100","true","""999947294""","7","100","41.86626746506986","11.659334451001854","44"
"1","283","5669000","0.30000000000000004","100","true","""-1731412369""","10","100","41.92614770459082","10.571685529287182","51"
"1","284","5669000","0.30000000000000004","100","true","""2047177158""","11","100","41.77445109780439","10.571424972448337","49"
"1","285","5669000","0.30000000000000004","100","true","""1815123209""","11","100","41.930139720558884","10.802088213879747","50"
"1","286","5669000","0.30000000000000004","100","true","""1211361160""","17","100","42.03992015968064","10.512012328456091","48"
"1","287","5669000","0.30000000000000004","100","true","""-1808615262""","13","100","42.20558882235529","10.422842640210703","51"
"1","288","5669000","0.30000000000000004","100","true","""-67373988""","14","100","42.0059880239521","10.480551706463581","50"
"1","289","5669000","0.30000000000000004","100","true","""2019901643""","14","100","41.94011976047904","10.92485273061511","52"
"1","290","5669000","0.30000000000000004","100","true","""1131862334""","9","100","41.94810379241517","10.6202307600732","47"
"1","291","13223000","0.7000000000000001","100","false","""585427898""","4","100","21.15568862275449","5.843262151816423","18"
"1","292","13223000","0.7000000000000001","100","false","""2066600303""","2","100","20.17365269461078","5.911326791096712","19"
"1","293","13223000","0.7000000000000001","100","false","""-1045884388""","5","100","19.405189620758485","6.488258087805383","14"
"1","294","13223000","0.7000000000000001","100","false","""750287725""","8","100","20.277445109780437","6.1456383118013935","28"
"1","295","13223000","0.7000000000000001","100","false","""-2060617861""","5","100","19.013972055888225","5.33271079200979","18"
"1","296","13223000","0.7000000000000001","100","false","""-1413737179""","3","100","21.714570858283434","6.653447772806915","17"
"1","297","13223000","0.7000000000000001","100","false","""1594443261""","7","100","17.868263473053894","5.152340320518735","12"
"1","298","13223000","0.7000000000000001","100","false","""1313690291""","3","100","20.281437125748504","5.590226715486478","21"
"1","299","13223000","0.7000000000000001","100","false","""457063375""","8","100","22.510978043912175","6.895098203906661","20"
"1","300","13223000","0.7000000000000001","100","false","""96982898""","7","100","18.572854291417165","5.376725921667061","13"
